MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,SM,PELATRO,PELATRO LIMITED,       263.10,       262.00,       268.00,       260.00,       260.25,                   549150.00,2100,N, ,7,       461.00,       253.60
N,EQ,PENIND,PENNAR INDUSTRIES LTD,       159.98,       161.00,       161.72,       157.44,       158.07,                 50103113.81,315824,N, ,4698,       279.90,       129.10
N,EQ,PERSISTENT,PERSISTENT SYSTEMS LTD,      5121.50,      5199.00,      5233.50,      5011.00,      5038.50,               2150639887.50,423726,N, ,51021,      6599.00,      4449.10
N,EQ,PETRONET,PETRONET LNG LIMITED,       269.05,       269.80,       271.50,       267.35,       269.45,                785887522.60,2915553,N, ,19317,       326.40,       235.35
N,EQ,PFIZER,PFIZER LTD,      4422.40,      4444.50,      4478.40,      4396.70,      4456.30,                127217132.70,28646,N, ,5225,      5993.00,      4396.70
N,EQ,PFS,PTC INDIA FIN SERV LTD,        30.88,        30.88,        31.85,        30.61,        30.88,                 32732271.01,1045880,N, ,5995,        44.20,        23.85
N,EQ,PGEL,PG ELECTROPLAST LTD,       492.90,       495.40,       496.20,       482.15,       485.35,                905887962.90,1852977,N, ,27271,       836.45,       436.55
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,      9450.50,      9500.00,      9584.50,      9355.00,      9400.00,                 52845298.50,5579,N, ,2381,     14540.00,      8979.00
N,EQ,PGHL,PROCTER & GAMBLE HEALTH L,      6201.00,      6221.00,      6245.50,      6152.00,      6200.00,                 63252733.50,10201,N, ,2002,      6739.00,      4707.00
N,EQ,PGIL,PEARL GLOBAL IND LIMITED,      1678.70,      1685.60,      1694.80,      1642.10,      1665.60,                 34466204.10,20715,N, ,4168,      1993.30,      1178.10
N,IV,PGINVIT,POWERGRID INFRA. INVITS,        92.69,        92.94,        93.36,        92.72,        93.19,                120228727.55,1291375,N, ,5811,        98.19,        81.50
N,SM,PHANTOMFX,PHANTOM DIGITAL EFF LTD,       177.90,       178.20,       180.45,       175.00,       177.35,                 10751775.00,60300,N, ,32,       327.95,       156.00
N,EQ,PHOENIXLTD,THE PHOENIX MILLS LTD,      1729.20,      1720.00,      1786.00,      1720.00,      1751.10,                832447200.50,471808,N, ,32225,      1993.00,      1402.50
N,SM,PHOGLOBAL,PHOENIX OVERSEAS LIMITED,        17.65,        17.75,        17.75,        17.75,        17.75,                    35500.00,2000,N, ,1,        26.00,        15.25
N,EQ,PICCADIL,PICCADILY AGRO INDUSTRI L,       575.20,       575.20,       583.00,       575.10,       578.05,                 56794145.70,98229,N, ,3644,       805.50,       515.00
N,EQ,PIGL,POWER INSTRUMENT (G) LTD,       101.67,       103.99,       103.99,        97.39,        98.59,                 14119929.58,141574,N, ,1966,       189.70,        88.05
N,EQ,PIIND,PI INDUSTRIES LTD,      2707.50,      2710.10,      2768.20,      2710.10,      2717.90,                276138025.60,100881,N, ,12062,      4330.00,      2657.20
N,EQ,PILANIINVS,PILANI INV & IND COR LTD,      4276.00,      4313.00,      4330.50,      4215.00,      4224.80,                 20261588.20,4767,N, ,850,      5039.40,      4092.20
N,EQ,PINELABS,PINE LABS LIMITED,       142.24,       143.40,       148.15,       143.00,       144.47,               5904963300.44,40471675,N, ,274933,       284.00,       134.73
N,EQ,PIONEEREMB,PIONEER EMBROIDERIES LTD,        23.42,        23.89,        24.50,        23.50,        23.87,                   164543.09,6883,N, ,59,        45.65,        19.61
N,EQ,PIONRINV,PIONEER INVESTCORP LTD.,       104.03,       109.99,       110.25,       106.00,       107.45,                    14085.63,131,N, ,12,       135.44,        92.35
N,EQ,PIRAMALFIN,PIRAMAL FINANCE LIMITED,      1965.40,      1970.00,      2044.80,      1950.00,      1977.40,               1017830825.50,505028,N, ,31092,      2073.20,      1260.00
N,EQ,PITTIENG,PITTI ENGINEERING LIMITED,       934.35,       942.90,       944.95,       929.00,       932.95,                 17197271.10,18345,N, ,1437,      1050.00,       675.00
N,EQ,PIXTRANS,PIX TRANSMISSIONS LIMITED,      1606.60,      1630.70,      1664.80,      1601.00,      1608.90,                 47367831.30,28959,N, ,2191,      1706.00,      1220.10
N,EQ,PKTEA,THE P K TEA PROD CO LTD,       802.20,       835.00,       865.00,       801.00,       802.05,                  3597055.60,4342,N, ,256,      1013.90,       567.20
N,SM,PLADAINFO,PLADA INFOTECH SERVICES L,        11.55,        11.00,        12.05,        11.00,        12.05,                   103800.00,9000,N, ,3,        27.75,         9.10
N,EQ,PLASTIBLEN,PLASTIBLENDS INDIA LTD,       174.59,       174.59,       176.60,       172.01,       172.92,                  1289540.70,7383,N, ,222,       230.00,       121.01
N,EQ,PLATIND,PLATINUM INDUSTRIES LTD,       216.04,       215.66,       230.00,       215.66,       218.40,                 54659693.46,246258,N, ,3744,       342.40,       183.50
N,EQ,PML,PAUL MERCHANTS LTD.,       508.90,       511.40,       511.40,       499.05,       500.95,                   233909.25,461,N, ,61,       645.00,       499.05
N,EQ,PNBGILTS,PNB GILTS LIMITED,        90.25,        89.91,        99.80,        89.08,        94.45,               2312088768.73,24157744,N, ,125411,       119.80,        58.60
N,EQ,PNBHOUSING,PNB HOUSING FIN LTD.,       999.40,      1005.50,      1027.70,       988.20,       997.70,               1014226587.90,1006166,N, ,34159,      1141.90,       729.60
N,EQ,PNC,PRITISH NANDY COMMUNICATI,        19.83,        20.40,        20.80,        19.46,        20.04,                   533015.78,26809,N, ,340,        40.64,        16.00
N,EQ,PNCINFRA,PNC INFRATECH LTD.,       210.28,       210.99,       215.24,       209.14,       209.91,                 66878136.13,315283,N, ,4835,       331.80,       158.17
N,EQ,PNGJL,P N GADGIL JEWELLERS LTD,       549.40,       547.20,       594.00,       545.10,       572.35,                392021981.30,680615,N, ,14361,       736.40,       503.00
N,EQ,PNGSREVA,PNGS REVA DIAMOND JEWEL L,       380.95,       377.00,       397.40,       377.00,       381.35,                 95466122.45,244627,N, ,3247,       476.75,       324.25
N,EQ,POCL,PONDY OXIDES & CHEM LTD,      1305.10,      1306.00,      1315.00,      1281.40,      1286.40,                246351637.20,190062,N, ,8476,      1619.00,       689.00
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,       255.30,       251.00,       255.95,       246.20,       250.00,                    23243.15,93,N, ,16,       334.80,       201.10
N,EQ,POKARNA,POKARNA LIMITED,       841.10,       835.15,       848.55,       821.00,       824.35,                 33758358.15,40608,N, ,2451,      1146.20,       692.60
N,EQ,POLICYBZR,PB FINTECH LIMITED,      1536.30,      1500.00,      1560.50,      1499.90,      1534.10,               6690077557.30,4348433,N, ,148869,      1978.00,      1364.00
N,EQ,POLYCAB,POLYCAB INDIA LIMITED,      9717.50,      9755.00,      9833.00,      9656.00,      9699.00,               2489932551.00,256030,N, ,39280,      9833.00,      5760.00
N,EQ,POLYMED,POLY MEDICURE LIMITED,      1405.00,      1410.00,      1435.00,      1384.00,      1419.80,                367665542.70,260723,N, ,17179,      2316.60,      1182.00
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,       918.50,       919.00,       928.45,       895.40,       903.10,                 47890216.05,52629,N, ,2589,      1380.00,       740.00
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,       306.15,       304.10,       359.00,       304.10,       339.60,                 92106089.05,272122,N,XD,6906,       368.45,       252.40
N,EQ,POONAWALLA,POONAWALLA FINCORP LTD,       393.35,       396.00,       397.40,       388.25,       389.85,                573615816.80,1464016,N, ,24463,       570.40,       361.20
N,EQ,POWERICA,POWERICA LIMITED,       514.95,       517.60,       522.60,       492.65,       499.80,                187715530.60,373198,N, ,14697,       586.30,       365.10
N,EQ,POWERINDIA,HITACHI ENERGY INDIA LTD,     36525.00,     36940.00,     37440.00,     36600.00,     36870.00,               4038778495.00,109445,N, ,34161,     38785.00,     16111.00
N,EQ,POWERMECH,POWER MECH PROJECTS LTD.,      2626.50,      2652.80,      2679.00,      2590.00,      2601.80,                449077512.70,170119,N, ,20935,      3415.00,      1717.70
N,EQ,PPAP,PPAP AUTOMOTIVE LIMITED,       207.86,       209.33,       211.98,       206.25,       207.37,                  1035870.10,4950,N, ,284,       294.79,       176.00
N,EQ,PPL,PRAKASH PIPES LIMITED,       208.16,       207.50,       228.99,       206.41,       223.86,                156235260.99,705556,N, ,9941,       430.00,       163.21
N,EQ,PPLPHARMA,PIRAMAL PHARMA LIMITED,       169.58,       169.90,       170.90,       165.99,       166.77,                289165042.27,1725777,N, ,32897,       220.85,       132.30
N,EQ,PRABHA,PRABHA ENERGY LIMITED,       159.70,       160.15,       161.50,       157.50,       159.37,                  3809032.65,23817,N, ,479,       315.90,       145.15
N,EQ,PRADPME,PRADEEP METALS LTD.,       444.40,       448.85,       487.95,       446.30,       452.85,                 50015191.85,106716,N, ,3925,       487.95,       357.05
N,EQ,PRAENG,PRAJAY ENG. SYN. LTD.,        22.14,        22.25,        23.00,        21.30,        21.59,                  1868167.39,84605,N, ,378,        33.88,        17.00
N,EQ,PRAJIND,PRAJ INDUSTRIES LTD,       349.90,       351.15,       362.20,       350.30,       353.45,                491469901.80,1379926,N, ,30908,       538.00,       273.00
N,EQ,PRAKASH,PRAKASH INDUSTRIES LTD,       146.39,       146.80,       147.39,       142.53,       144.30,                 37100042.45,255781,N, ,2527,       190.90,       110.24
N,EQ,PRAKASHSTL,PRAKASH STEELAGE LTD,         4.33,         4.38,         4.50,         4.32,         4.46,                   549349.32,124825,N, ,294,         6.79,         3.84
N,SM,PRAMARA,PRAMARA PROMOTIONS LTD,       143.05,       150.20,       150.20,       138.00,       150.20,                 49340175.00,332000,N, ,299,       374.80,       117.65
N,SM,PRANIK,PRANIK LOGISTICS LIMITED,        49.20,        50.70,        51.00,        50.70,        51.00,                   162720.00,3200,N, ,2,        92.90,        37.00
N,SM,PRATHAM,PRATHAM EPC PROJECTS LTD,       125.00,       124.00,       125.05,       120.00,       120.25,                  2382080.00,19600,N, ,44,       196.00,       102.55
N,EQ,PRAVEG,PRAVEG LTD.,       228.60,       229.00,       237.50,       229.00,       236.45,                  6475786.60,27528,N, ,1220,       325.00,       222.05
N,EQ,PRECAM,PRECISION CAMSHAFTS LTD.,       149.36,       150.70,       152.38,       146.60,       147.05,                 32515487.94,218688,N, ,2736,       262.00,       103.98
N,SM,PRECISION,PRECISION METALIKS LTD,         7.65,         7.60,         7.95,         7.55,         7.55,                   138600.00,18000,N, ,6,        28.40,         6.75
N,EQ,PRECOT,PRECOT LIMITED,       765.65,       800.00,       803.90,       730.70,       758.25,                  2812428.65,3619,N, ,249,       861.25,       300.05
N,EQ,PRECWIRE,PRECISION WIRES INDIA LTD,       431.40,       432.00,       443.70,       410.55,       417.05,                239172133.80,563279,N, ,20903,       467.50,       168.51
N,EQ,PREMCO,PREMCO GLOBAL LTD.,       373.75,       375.75,       379.00,       370.00,       375.60,                    95790.65,256,N, ,35,       484.90,       360.00
N,EQ,PREMEXPLN,PREMIER EXPLOSIVES LTD,       684.40,       693.00,       711.70,       652.20,       685.65,               1037769802.30,1518822,N, ,36676,       779.50,       378.40
N,EQ,PREMIERENE,PREMIER ENERGIES LIMITED,      1077.80,      1082.00,      1099.20,      1074.30,      1080.10,               1248314046.50,1147886,N, ,32713,      1136.40,       660.00
N,SM,PREMIUM,PREMIUM PLAST LIMITED,        36.30,        36.55,        36.55,        36.55,        36.55,                   109650.00,3000,N, ,1,        44.25,        29.80
N,SM,PRESSTONIC,PRESSTONIC ENGINEERING L,        32.55,        32.15,        33.00,        31.35,        31.55,                   794120.00,24800,N, ,26,       112.90,        28.20
N,EQ,PRESTIGE,PRESTIGE ESTATE LTD,      1356.80,      1368.90,      1409.50,      1356.90,      1381.10,               1222996266.90,880762,N, ,29929,      1814.00,      1090.00
N,EQ,PRICOLLTD,PRICOL LIMITED,       568.45,       569.90,       570.80,       560.00,       561.35,                 90695018.50,161028,N, ,9071,       694.20,       415.10
N,EQ,PRIMESECU,PRIME SECURITIES LIMITED,       281.55,       278.65,       304.55,       278.65,       300.90,                 59201490.80,205529,N, ,1359,       325.00,       239.05
N,EQ,PRIMO,PRIMO CHEMICALS LIMITED,        21.97,        22.40,        26.36,        22.40,        26.11,                 76978979.88,2989541,N, ,9263,        31.39,        16.10
N,EQ,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,       272.95,       272.95,       274.60,       268.15,       271.15,                 62539096.95,230779,N, ,5660,       387.70,       205.00
N,EQ,PRITI,PRITI INTERNATIONAL LTD,        41.65,        41.65,        41.65,        40.60,        40.71,                   181885.80,4447,N, ,89,       104.90,        31.50
N,SM,PRITIKA,PRITIKA ENG COMPO LTD,        63.90,        64.55,        64.55,        64.55,        64.55,                   129100.00,2000,N, ,1,        95.25,        44.05
N,EQ,PRITIKAUTO,PRITIKA AUTO INDUS LTD,        13.53,        13.73,        13.83,        13.35,        13.50,                  1239097.98,91917,N, ,384,        21.01,        10.41
N,EQ,PRIVISCL,PRIVI SPECIALITY CHE LTD,      3262.40,      3240.00,      3284.80,      3214.40,      3230.70,                 84890136.50,26194,N, ,4650,      3590.90,      2050.00
N,SM,PRLIND,PREMIER ROADLINES LIMITED,        47.75,        47.75,        47.95,        45.15,        45.60,                  1724900.00,37000,N, ,35,       107.90,        44.80
N,SM,PROFX,PRO FX TECH LIMITED,        85.65,        85.65,        86.00,        85.65,        86.00,                   274640.00,3200,N, ,2,       136.90,        56.00
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       220.00,       205.20,       205.80,       197.55,       199.40,                  3274290.00,16200,N, ,25,       268.00,       145.00
N,EQ,PROSTARM,PROSTARM INFO SYSTEMS LTD,       139.13,       139.13,       141.65,       136.68,       137.72,                 20629507.30,148712,N, ,1631,       253.49,       108.00
N,EQ,PROTEAN,PROTEAN EGOV TECHNO LTD,       627.00,       629.00,       634.15,       614.00,       616.60,                142232030.75,228519,N, ,8585,      1009.30,       444.00
N,SM,PROV,PROVENTUS AGROCOM LIMITED,      1563.00,      1551.00,      1551.00,      1551.00,      1551.00,                   124080.00,80,N, ,1,      1679.95,       815.10
N,EQ,PROZONER,PROZONE REALTY LIMITED,        51.27,        50.73,        52.73,        49.54,        51.36,                 12289585.01,238043,N, ,1232,        72.77,        33.63
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,       118.54,       119.13,       121.00,       118.41,       119.31,                 27215320.67,228091,N, ,8664,       176.00,       117.32
